,City:,Elevation,Estimated median house or condo value in 2016:,Females:,Land area:,Males:,Mar. 2016 cost of living index: ,Median Income,Population,Population density:
566,"Seaside, CA", 60 feet," $448,102 ",36.4 years, 8.83 ,31.5 years, 109.4 ," $56,026 "," 34,182 (100% urban, 0% rural). "," 3,873 "
567,"Sebastopol, CA", 78 feet," $660,555 ",36.4 years, 1.88 ,49.4 years, 147.1 ," $64,198 "," 7,659 (100% urban, 0% rural). "," 4,078 "
568,"Selma, CA", 308 feet," $191,154 ",36.4 years, 4.34 ,31.2 years, 93.9 ," $43,546 "," 24,283 (100% urban, 0% rural). "," 5,590 "
569,Shafter,," $178,617 ",36.4 years, 18.0 ,26.6 years, 89.9 ," $41,180 "," 17,559 (98% urban, 2% rural). ", 977 
570,Shasta Lake, 790 feet," $166,942 ",36.4 years, 10.9 ,36.9 years, 92.6 ," $47,306 "," 10,166 (93% urban, 7% rural). ", 932 
571,Sierra Madre, 800 feet," $996,214 ",36.4 years, 3.00 ,45.6 years, 141.7 ," $100,822 "," 11,165 (100% urban, 0% rural). "," 3,718 "
572,Sierra, 4186 feet," $325,589 ",33.3 years, 2685.4 ,41.7 years, 102.6 ," $62,796 "," 19,246.", 7.2 
573,Signal Hill, 150 feet," $515,921 ",36.4 years, 2.23 ,33.7 years, 134.1 ," $74,393 "," 11,526 (100% urban, 0% rural). "," 5,165 "
574,"Simi Valley, CA", 760 feet," $546,800 ",36.4 years, 39.2 ,40.1 years, 131.4 ," $94,363 "," 126,327"," 3,224 "
575,Sloughhouse, 107 feet," $560,262 ",33.3 years, 123.0 ,46.9 years, 112.4 ," $105,376 "," 6,043.", 49 
576,Solana Beach, 52 feet," over $1,000,000 ",36.4 years, 3.53 ,46.5 years, 148.8 ," $106,831 "," 13,337 (100% urban, 0% rural). "," 3,780 "
577,Soledad, 200 feet," $307,948 ",36.4 years, 4.20 ,36.8 years, 103.0 ," $57,570 "," 25,336 (100% urban, 0% rural). "," 6,029 "
578,Sonoma, 84 feet," $755,424 ",36.4 years, 2.65 ,52.5 years, 147.9 ," $78,770 "," 11,017 (99% urban, 1% rural). "," 4,155 "
579,Soquel, 40 feet," $638,994 ",36.4 years, 1.08 ,40.8 years, 154.1 ," $85,989 "," 9,644. "," 8,940 "
580,"South Antelope Valley, CA",," $341,863 ",33.3 years, 1187.8 ,30.8 years, 136.8 ," $74,036 "," 171,490.", 144 
581,"South Bay Cities, CA",," over $1,000,000 ",33.3 years, 17.2 ,36.4 years, 172.3 ," $109,965 "," 134,363."," 7,818 "
582,South Coastside,," over $1,000,000 ",33.3 years, 273.2 ,38.7 years, 186.0 ," $128,345 "," 28,564.", 105 
583,"South Coast, CA",," $792,522 ",33.3 years, 101.0 ,38.6 years, 150.4 ," $91,856 "," 298,389."," 2,953 "
584,South El Dorado,," $467,363 ",33.3 years, 767.7 ,39.7 years, 109.6 ," $92,240 "," 87,572.", 114 
585,South El Monte, 250 feet," $420,025 ",36.4 years, 2.88 ,34.7 years, 138.2 ," $44,941 "," 20,569 (100% urban, 0% rural). "," 7,131 "
586,"South Gate, CA", 111 feet," $363,900 ",36.4 years, 7.37 ,31.6 years, 135.2 ," $46,556 "," 95,537"," 12,971 "
587,South Lake Tahoe, 6260 feet," $387,069 ",36.4 years, 10.1 ,38.8 years, 105.4 ," $44,262 "," 21,529 (98% urban, 2% rural). "," 2,141 "
588,South Monrovia Island,," $537,900
",36.4 years,,36.0 years, 124.6 ," $61,338"," 6,777.",
589,"South Pasadena, CA", 660 feet," over $1,000,000 ",36.4 years, 3.44 ,40.5 years, 144.6 ," $89,536 "," 26,156 (100% urban, 0% rural). "," 7,606 "
590,South San Francisco, 19 feet," $801,900 ",36.4 years, 9.02 ,38.2 years, 161.7 ," $90,545 "," 66,989"," 7,426 "
591,South San Gabriel, 272 feet," $499,958 ",36.4 years, 0.83 ,45.8 years, 136.0 ," $67,769 "," 8,070. "," 9,676 "
592,South San Jose Hills, 415 feet," $345,760 ",36.4 years, 1.46 ,31.6 years, 132.1 ," $58,946 "," 20,551. "," 14,105 "
593,South Whittier, 170 feet," $446,631 ",36.4 years, 5.38 ,33.8 years, 134.3 ," $66,468 "," 57,156. "," 10,622 "
594,South Yuba City, 53 feet," $270,737 ",33.3 years, 3.24 ,35.3 years, 98.2 ," $73,018 "," 14,624."," 4,518 "
595,Southeast Marin,," over $1,000,000 ",33.3 years, 20.0 ,43.6 years, 203.9 ," $132,415 "," 51,775."," 2,589 "
596,"Southwest San Gabriel Valley, CA",," $540,037 ",33.3 years, 35.3 ,34.6 years, 158.4 ," $58,379 "," 326,450."," 9,253 "
597,Spring Valley Lake,," $302,600
",36.4 years,,40.6 years, 115.9 ," $56,337"," 8,220.",
598,"Spring Valley, CA", 400 feet," $441,137 ",36.4 years, 7.23 ,35.0 years, 134.6 ," $64,512 "," 28,205. "," 3,898 "
599,"Stanford, CA", 95 feet," over $1,000,000 ",36.4 years, 2.75 ,22.0 years, 195.2 ," $57,315 "," 13,809. "," 5,030 "
600,"Stanton, CA", 62 feet," $360,917 ",36.4 years, 3.12 ,34.8 years, 127.5 ," $50,615 "," 38,719 (100% urban, 0% rural). "," 12,392 "
601,Stevenson Ranch,," $537,900
",36.4 years,,38.7 years, 127.1 ," $61,338"," 17,557.",
602,"Stockton, CA", 15 feet," $243,700 ",36.4 years, 54.7 ,32.5 years, 96.8 ," $49,271 "," 307,057"," 5,612 "
603,Suisun City, 5 feet," $316,008 ",36.4 years, 4.01 ,33.5 years, 132.5 ," $76,394 "," 29,256 (100% urban, 0% rural). "," 7,293 "
604,"Sun City, CA", 1440 feet," $239,265 ",33.3 years, 7.80 ,66.1 years, 127.7 ," $41,804 "," 23,436."," 3,007 "
605,Sun Village,," $537,900
",36.4 years,,30.6 years, 125.0 ," $61,338"," 11,565.",
606,"Sunnyvale, CA", 150 feet," over $1,000,000 ",36.4 years, 21.9 ,35.8 years, 160.0 ," $121,546 "," 152,762"," 6,964 "
607,Susanville, 4258 feet," $188,177 ",36.4 years, 5.90 ,32.7 years, 87.7 ," $49,770 "," 15,543 (100% urban, 0% rural). "," 2,634 "
608,"Taft, CA", 950 feet," $175,245 ",36.4 years, 15.1 ,36.5 years, 88.9 ," $49,959 "," 8,909 (99% urban, 1% rural). ", 588 
609,Tamalpais-Homestead Valley,," over $1,000,000 ",36.4 years, 4.98 ,45.9 years, 163.9 ," $147,716 "," 10,735. "," 2,155 "
610,Tassajara, 713 feet," over $1,000,000 ",33.3 years, 155.3 ,36.4 years, 174.9 ," $160,964 "," 28,330.", 182 
611,Tehachapi, 3973 feet," $209,665 ",36.4 years, 9.58 ,37.8 years, 90.8 ," $43,060 "," 13,236 (97% urban, 3% rural). "," 1,382 "
612,"Temecula, CA", 1006 feet," $411,300 ",36.4 years, 26.3 ,34.4 years, 118.3 ," $90,179 "," 113,062"," 4,306 "
613,Temescal Valley,," $329,600
",32.1 years,,36.2 years, 111.7 ," $60,134"," 22,535.",
614,Temple City, 381 feet," $731,891 ",36.4 years, 4.01 ,44.0 years, 144.3 ," $67,481 "," 36,334 (100% urban, 0% rural). "," 9,050 "
615,"Templeton, CA", 800 feet," $503,707 ",36.4 years, 4.74 ,44.9 years, 104.2 ," $72,604 "," 7,674. "," 1,620 "
616,Thermalito, 220 feet," $160,074 ",36.4 years, 12.8 ,36.7 years, 94.0 ," $32,840 "," 6,646. ", 518 
617,"Thousand Oaks, CA", 900 feet," $684,500 ",36.4 years, 54.9 ,44.7 years, 133.8 ," $100,578 "," 128,915"," 2,350 "
618,Thousand Palms, 240 feet," $181,680 ",36.4 years, 4.00 ,46.4 years, 116.1 ," $44,818 "," 7,715. "," 1,928 "
619,Tiburon, 100 feet," over $1,000,000 ",36.4 years, 4.53 ,50.5 years, 174.9 ," $154,779 "," 9,224 (100% urban, 0% rural). "," 2,038 "
620,Topanga, 800 feet," $537,900
",36.4 years,,48.7 years, 127.4 ," $61,338"," 8,289.",
621,Toro,," $805,128 ",33.3 years, 74.7 ,42.1 years, 114.2 ," $118,086 "," 10,399.", 139 
622,"Torrance, CA", 84 feet," $698,800 ",36.4 years, 20.5 ,40.2 years, 138.7 ," $85,710 "," 147,185"," 7,165 "
623,"Trabuco, CA",," $746,999 ",33.3 years, 221.7 ,35.2 years, 143.7 ," $111,558 "," 193,712.", 874 
624,"Tracy, CA", 48 feet," $403,300 ",36.4 years, 21.0 ,35.1 years, 99.3 ," $81,576 "," 89,263"," 4,251 "
625,Truckee, 5840 feet," $527,265 ",36.4 years, 32.5 ,38.6 years, 99.7 ," $82,189 "," 16,297 (47% urban, 53% rural). ", 501 
626,"Tulare, CA", 288 feet," $179,448 ",36.4 years, 16.6 ,30.3 years, 86.6 ," $50,606 "," 61,867 (99% urban, 1% rural). "," 3,724 "
627,Turlock, 101 feet," $306,500 ",36.4 years, 13.3 ,35.5 years, 97.6 ," $50,691 "," 72,808"," 5,472 "
628,Tustin Foothills, 250 feet," over $1,000,000 ",33.3 years, 6.70 ,42.1 years, 153.6 ," $133,886 "," 24,898."," 3,718 "
629,"Tustin, CA", 130 feet," $570,100 ",36.4 years, 11.4 ,34.1 years, 130.4 ," $71,601 "," 80,379"," 7,051 "
630,Twentynine Palms Base,," $230,160 ",33.3 years, 1.42 ,21.1 years, 125.6 ," $39,508 "," 9,756."," 6,883 "
631,Twentynine Palms, 2001 feet," $139,953 ",36.4 years, 54.8 ,24.8 years, 113.9 ," $42,290 "," 25,902 (80% urban, 20% rural). ", 473 
632,"Ukiah, CA", 639 feet," $294,451 ",36.4 years, 4.73 ,36.9 years, 98.8 ," $38,952 "," 15,977 (99% urban, 1% rural). "," 3,376 "
633,"Union City, CA",," $677,900 ",36.4 years, 19.3 ,35.8 years, 147.2 ," $98,367 "," 75,316"," 3,912 "
634,"Upland, CA", 1300 feet," $505,100 ",36.4 years, 15.1 ,41.3 years, 122.9 ," $65,578 "," 76,691"," 5,073 "
635,"Upper San Gabriel Valley, CA",," $553,124 ",33.3 years, 49.4 ,32.5 years, 156.7 ," $63,698 "," 327,431."," 6,624 "
636,Vacaville, 179 feet," $396,400 ",36.4 years, 27.1 ,37.6 years, 131.9 ," $85,422 "," 98,308"," 3,630 "
637,Valinda, 350 feet," $416,901 ",36.4 years, 2.01 ,33.5 years, 131.6 ," $72,671 "," 22,822. "," 11,351 "
638,"Valle Vista, CA", 1767 feet," $155,555 ",36.4 years, 3.21 ,41.6 years, 114.2 ," $43,883 "," 14,578. "," 4,545 "
639,"Vallejo, CA", 60 feet," $332,700 ",36.4 years, 30.2 ,38.5 years, 132.9 ," $65,241 "," 121,316"," 4,019 "
640,"Valley Center, CA", 1300 feet," $537,001 ",36.4 years, 29.3 ,40.6 years, 117.9 ," $89,135 "," 9,277. ", 317 
641,Vandenberg Village, 365 feet," $363,983 ",36.4 years, 5.22 ,40.7 years, 109.7 ," $80,109 "," 6,497. "," 1,244 "
642,"Ventura, CA", 100 feet," $545,649 ",33.3 years, 124.4 ,36.7 years, 150.0 ," $69,933 "," 110,873.", 891 
643,"Victorville, CA", 2715 feet," $210,500 ",36.4 years, 72.8 ,31.6 years, 115.7 ," $48,065 "," 122,283"," 1,680 "
644,View Park-Windsor Hills,," $692,214 ",36.4 years, 1.86 ,47.1 years, 135.3 ," $91,629 "," 11,075. "," 5,959 "
645,"Vincent, CA",," $411,571 ",32.1 years, 1.50 ,32.4 years, 145.6 ," $76,109 "," 15,922. "," 10,588 "
646,"Vineyard, CA",," $383,535 ",36.4 years, 8.13 ,33.8 years, 100.5 ," $83,864 "," 24,836. "," 3,054 "
647,"Visalia, CA", 331 feet," $214,500 ",36.4 years, 28.6 ,31.5 years, 86.8 ," $55,280 "," 131,069"," 4,587 "
648,"Vista, CA", 340 feet," $463,300 ",36.4 years, 18.7 ,31.9 years, 136.1 ," $61,433 "," 101,665"," 5,442 "
649,"Walnut Creek, CA", 200 feet," $788,000 ",36.4 years, 19.9 ,46.2 years, 149.3 ," $89,814 "," 69,127"," 3,472 "
650,Walnut Park, 145 feet," $383,124 ",36.4 years, 0.74 ,35.5 years, 137.0 ," $46,042 "," 15,966. "," 21,629 "
651,"Walnut, CA", 569 feet," $786,259 ",36.4 years, 8.98 ,44.5 years, 137.4 ," $103,033 "," 30,214 (100% urban, 0% rural). "," 3,364 "
652,"Wasco, CA", 325 feet," $177,105 ",36.4 years, 7.61 ,28.2 years, 89.8 ," $39,650 "," 26,303 (99% urban, 1% rural). "," 3,458 "
653,"Waterford, CA", 165 feet," $214,233 ",36.4 years, 1.60 ,31.6 years, 95.2 ," $52,104 "," 8,732 (99% urban, 1% rural). "," 5,471 "
654,Watsonville, 29 feet," $418,272 ",36.4 years, 6.35 ,30.0 years, 152.1 ," $54,800 "," 53,111 (100% urban, 0% rural). "," 8,362 "
655,West Athens, 187 feet," $410,886 ",36.4 years, 1.34 ,37.1 years, 136.5 ," $43,137 "," 8,729. "," 6,507 "
656,West Carson, 40 feet," $462,594 ",36.4 years, 2.26 ,44.6 years, 134.5 ," $71,509 "," 21,699. "," 9,604 "
657,"West Contra Costa, CA",," $441,730 ",33.3 years, 68.1 ,35.0 years, 157.3 ," $71,528 "," 250,207."," 3,674 "
658,"West Covina, CA", 381 feet," $501,800 ",36.4 years, 16.1 ,35.8 years, 134.5 ," $74,076 "," 107,840"," 6,696 "
659,West Hollywood, 287 feet," $742,880 ",36.4 years, 1.88 ,40.0 years, 151.2 ," $64,699 "," 35,883 (100% urban, 0% rural). "," 19,081 "
660,West Imperial,," $99,479 ",33.3 years, 979.6 ,34.3 years, 95.2 ," $30,602 "," 8,265.", 8.4 
661,West Point-Wilseyville,," $305,056 ",33.3 years, 361.1 ,48.9 years, 103.5 ," $55,050 "," 13,048.", 36 
662,West Puente Valley, 318 feet," $395,964 ",36.4 years, 1.75 ,35.8 years, 132.3 ," $70,419 "," 22,636. "," 12,935 "
663,West Sacramento, 15 feet," $326,139 ",36.4 years, 20.9 ,34.0 years, 99.0 ," $64,184 "," 51,847 (99% urban, 1% rural). "," 2,475 "
664,West Santa Clara,," over $1,000,000 ",33.3 years, 54.2 ,47.3 years, 202.4 ," over $200,000 "," 8,318.", 153 
665,"West Valley, CA",," $396,757 ",33.3 years, 211.4 ,34.5 years, 107.1 ," $84,314 "," 29,595.", 140 
666,West Whittier-Los Nietos,," $412,506 ",36.4 years, 2.51 ,36.9 years, 133.7 ," $68,737 "," 25,540. "," 10,161 "
667,Westlake Village, 900 feet," $948,439 ",36.4 years, 5.21 ,52.9 years, 137.8 ," $137,883 "," 8,473 (97% urban, 3% rural). "," 1,626 "
668,"Westminster, CA", 35 feet," $598,300 ",36.4 years, 10.1 ,40.9 years, 131.8 ," $60,426 "," 91,565"," 9,056 "
669,"Westmont, CA", 215 feet," $367,507 ",36.4 years, 1.85 ,31.2 years, 141.3 ," $30,972 "," 31,853. "," 17,227 "
670,"Westside, CA", 248 feet," $181,359 ",33.3 years, 1149.4 ,34.8 years, 94.9 ," $49,617 "," 32,384.", 28 
671,"Whittier, CA", 365 feet," $509,300 ",36.4 years, 14.6 ,37.4 years, 133.3 ," $73,866 "," 86,892"," 5,939 "
672,Wildomar, 1273 feet," $318,387 ",36.4 years, 13.2 ,35.0 years, 117.7 ," $65,325 "," 35,377 (97% urban, 3% rural). "," 2,674 "
673,"Willowbrook, CA", 94 feet," $285,492 ",36.4 years, 3.74 ,26.2 years, 133.0 ," $40,294 "," 35,983. "," 9,615 "
674,Willows, 135 feet," $222,359 ",36.4 years, 2.87 ,33.2 years, 90.1 ," $41,459 "," 6,088 (99% urban, 1% rural). "," 2,122 "
675,"Windsor, CA", 118 feet," $542,091 ",36.4 years, 6.74 ,41.1 years, 139.0 ," $95,343 "," 27,414 (100% urban, 0% rural). "," 4,065 "
676,Winter Gardens, 600 feet," $391,116 ",36.4 years, 4.46 ,38.0 years, 133.2 ," $65,159 "," 20,631. "," 4,628 "
677,"Winters, CA", 135 feet," $334,635 ",36.4 years, 2.75 ,38.2 years, 99.6 ," $75,671 "," 6,941 (100% urban, 0% rural). "," 2,523 "
678,"Winton, CA", 175 feet," $171,254 ",36.4 years, 2.87 ,26.8 years, 91.0 ," $44,609 "," 10,613. "," 3,694 "
679,Woodcrest, 1529 feet," $464,995 ",36.4 years, 10.1 ,39.2 years, 119.7 ," $91,420 "," 14,347. "," 1,417 "
680,"Woodlake, CA", 440 feet," $133,459 ",36.4 years, 1.98 ,28.0 years, 85.6 ," $37,082 "," 7,659 (100% urban, 0% rural). "," 3,866 "
681,"Woodland, CA", 65 feet," $340,063 ",36.4 years, 10.3 ,35.0 years, 100.0 ," $64,108 "," 57,432 (100% urban, 0% rural). "," 5,569 "
682,Yorba Linda, 397 feet," $851,100 ",36.4 years, 19.4 ,40.9 years, 127.5 ," $126,350 "," 68,236"," 3,523 "
683,Yreka, 2625 feet," $174,761 ",36.4 years, 9.98 ,37.5 years, 90.0 ," $32,075 "," 7,564 (92% urban, 8% rural). ", 758 
684,Yuba City, 59 feet," $257,200 ",36.4 years, 9.37 ,35.6 years, 92.0 ," $50,246 "," 66,837"," 7,136 "
685,Yucaipa, 2622 feet," $285,697 ",36.4 years, 27.8 ,38.5 years, 116.9 ," $57,610 "," 53,096 (97% urban, 3% rural). "," 1,911 "
686,Yucca Valley, 3279 feet," $178,841 ",36.4 years, 40.0 ,42.4 years, 115.8 ," $42,995 "," 21,485 (85% urban, 15% rural). ", 537 
